order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,region,country
O14785,C0083,2024-12-06,P006,Keyboard,Electronics,5,303.38,South,India
O37423,C0194,2024-07-29,P001,Bread,Food,4,277.34,East,India
O52183,C0119,2024-12-26,P006,Keyboard,Electronics,4,262.07,South,India
O65797,C0180,2023-03-21,P002,Butter,Food,4,72.37,North,India
O78149,C0192,2023-05-05,P001,Bread,Food,2,106.71,South,India
O65598,C0127,2023-06-24,P002,Butter,Food,5,248.72,North,India
O62350,C0003,2023-10-31,P009,Phone,Electronics,1,223.38,West,India
O78482,C0083,2024-09-21,P005,Mouse,Electronics,3,286.27,East,India
O48036,C0134,2024-12-02,P003,Milk,Food,2,403.38,South,India
O71880,C0119,2023-08-04,P006,Keyboard,Electronics,3,464.27,East,India
O78731,C0184,2024-04-30,P003,Milk,Food,1,165.67,South,India
O71668,C0018,2023-01-06,P003,Milk,Food,3,353.72,South,India
O80481,C0118,2023-12-05,P004,Laptop,Electronics,1,39.94,North,India
O18751,C0090,2024-10-13,P008,Shoes,Clothing,5,442.84,South,India
O35249,C0071,2023-10-19,P006,Keyboard,Electronics,4,296.39,North,India
O91854,C0197,2024-02-17,P005,Mouse,Electronics,3,284.95,East,India
O87678,C0040,2023-04-16,P004,Laptop,Electronics,2,147.19,North,India
O26607,C0134,2024-08-24,P005,Mouse,Electronics,4,171.78,North,India
O90725,C0172,2024-04-29,P010,Notebook,Stationery,2,92.37,East,India
O21971,C0158,2023-05-31,P004,Laptop,Electronics,2,90.76,South,India
O20195,C0014,2023-05-21,P001,Bread,Food,5,405.54,East,India
O52872,C0078,2024-05-27,P007,Shirt,Clothing,1,127.98,West,India
O60532,C0181,2024-04-30,P007,Shirt,Clothing,3,162.76,West,India
O79558,C0021,2024-09-11,P009,Phone,Electronics,2,478.13,East,India
O67310,C0144,2024-03-28,P005,Mouse,Electronics,4,350.6,South,India
O83125,C0112,2024-10-29,P005,Mouse,Electronics,3,97.23,North,India
O97823,C0089,2024-03-10,P006,Keyboard,Electronics,2,312.32,West,India
O59047,C0046,2023-01-11,P004,Laptop,Electronics,2,226.62,West,India
O10735,C0151,2023-11-14,P009,Phone,Electronics,3,56.11,South,India
O75902,C0004,2024-09-13,P006,Keyboard,Electronics,3,26.43,East,India
O62205,C0012,2024-12-13,P005,Mouse,Electronics,3,144.35,West,India
O71709,C0156,2024-10-09,P001,Bread,Food,4,250.25,North,India
O15006,C0095,2023-01-30,P008,Shoes,Clothing,5,448.19,North,India
O27255,C0022,2024-03-05,P003,Milk,Food,1,37.46,South,India
O22776,C0140,2023-10-12,P001,Bread,Food,2,331.0,East,India
O98079,C0082,2024-12-27,P001,Bread,Food,2,453.81,East,India
O77677,C0004,2024-11-11,P010,Notebook,Stationery,4,214.03,East,India
O35289,C0195,2024-05-28,P001,Bread,Food,2,367.19,North,India
O68117,C0012,2023-10-10,P002,Butter,Food,5,107.35,South,India
O32671,C0163,2023-01-04,P009,Phone,Electronics,3,144.14,West,India
O54754,C0120,2024-08-04,P006,Keyboard,Electronics,1,287.43,North,India
O25238,C0024,2023-07-06,P008,Shoes,Clothing,1,100.97,North,India
O32195,C0003,2023-08-11,P010,Notebook,Stationery,3,235.57,North,India
O99245,C0165,2023-07-15,P004,Laptop,Electronics,2,162.14,East,India
O33331,C0072,2023-05-24,P007,Shirt,Clothing,5,164.62,East,India
O45756,C0052,2023-07-01,P004,Laptop,Electronics,3,137.08,South,India
O22112,C0126,2023-12-30,P008,Shoes,Clothing,5,188.17,East,India
O92709,C0176,2023-06-24,P009,Phone,Electronics,1,475.34,West,India
O30408,C0138,2024-08-05,P010,Notebook,Stationery,2,496.94,West,India
O94673,C0175,2023-10-23,P007,Shirt,Clothing,2,177.67,East,India
O21895,C0132,2023-08-04,P009,Phone,Electronics,3,116.94,East,India
O25112,C0133,2024-11-05,P005,Mouse,Electronics,2,242.85,North,India
O58795,C0145,2024-01-22,P008,Shoes,Clothing,5,451.62,East,India
O92506,C0092,2023-01-09,P006,Keyboard,Electronics,2,216.49,North,India
O94919,C0026,2023-07-11,P006,Keyboard,Electronics,3,160.08,East,India
O12850,C0113,2024-09-23,P008,Shoes,Clothing,4,300.85,South,India
O72072,C0063,2023-09-16,P007,Shirt,Clothing,3,304.46,West,India
O49344,C0011,2023-08-28,P008,Shoes,Clothing,5,62.85,West,India
O85692,C0103,2024-08-30,P007,Shirt,Clothing,1,90.37,East,India
O88230,C0179,2024-06-20,P003,Milk,Food,2,476.23,East,India
O27025,C0170,2023-12-08,P010,Notebook,Stationery,1,485.46,South,India
O55364,C0118,2024-02-10,P005,Mouse,Electronics,2,235.69,South,India
O32553,C0078,2023-11-11,P003,Milk,Food,1,100.45,South,India
O21818,C0186,2023-09-08,P004,Laptop,Electronics,2,345.51,West,India
O72566,C0041,2023-12-19,P006,Keyboard,Electronics,1,240.69,North,India
O71906,C0172,2024-01-21,P007,Shirt,Clothing,4,356.05,South,India
O26843,C0082,2023-05-17,P002,Butter,Food,4,388.9,West,India
O88241,C0101,2024-06-30,P005,Mouse,Electronics,1,179.96,West,India
O39057,C0156,2023-07-02,P010,Notebook,Stationery,2,190.87,North,India
O90028,C0154,2024-02-12,P006,Keyboard,Electronics,1,326.33,North,India
O34637,C0012,2023-08-05,P003,Milk,Food,3,223.35,West,India
O95726,C0047,2024-03-11,P006,Keyboard,Electronics,2,149.63,West,India
O14564,C0067,2024-03-07,P007,Shirt,Clothing,2,90.14,West,India
O70938,C0022,2023-12-21,P009,Phone,Electronics,1,331.38,North,India
O31087,C0082,2023-05-12,P007,Shirt,Clothing,5,258.42,North,India
O73719,C0168,2024-11-17,P008,Shoes,Clothing,4,217.0,North,India
O65703,C0067,2024-10-11,P001,Bread,Food,1,305.78,East,India
O72068,C0183,2023-12-10,P008,Shoes,Clothing,5,486.17,East,India
O65583,C0137,2024-01-28,P002,Butter,Food,1,83.69,South,India
O35901,C0132,2024-09-21,P006,Keyboard,Electronics,4,223.1,East,India
O15222,C0032,2024-05-16,P008,Shoes,Clothing,4,189.88,East,India
O43072,C0109,2023-12-12,P010,Notebook,Stationery,3,385.75,East,India
O33426,C0076,2024-01-01,P001,Bread,Food,4,18.58,East,India
O93359,C0010,2024-09-02,P006,Keyboard,Electronics,1,185.05,East,India
O42588,C0045,2023-03-28,P001,Bread,Food,5,56.34,West,India
O66505,C0071,2023-12-20,P003,Milk,Food,4,347.61,West,India
O15326,C0020,2023-12-01,P004,Laptop,Electronics,3,28.76,West,India
O60058,C0132,2023-03-22,P010,Notebook,Stationery,3,464.45,North,India
O62525,C0006,2023-07-08,P005,Mouse,Electronics,3,363.58,West,India
O25260,C0050,2024-08-07,P002,Butter,Food,3,497.51,West,India
O16400,C0096,2024-08-10,P010,Notebook,Stationery,4,115.45,South,India
O34341,C0071,2024-05-28,P007,Shirt,Clothing,1,306.27,East,India
O45740,C0002,2024-02-21,P003,Milk,Food,2,19.17,East,India
O46014,C0069,2024-04-18,P007,Shirt,Clothing,5,397.23,South,India
O39009,C0058,2023-01-19,P006,Keyboard,Electronics,3,118.32,North,India
O89864,C0118,2024-08-25,P010,Notebook,Stationery,4,321.04,East,India
O72338,C0143,2023-01-13,P006,Keyboard,Electronics,3,176.89,West,India
O29893,C0119,2024-05-25,P006,Keyboard,Electronics,2,270.8,West,India
O43514,C0104,2023-02-03,P003,Milk,Food,5,484.18,West,India
O20891,C0054,2024-06-26,P008,Shoes,Clothing,3,158.98,East,India
O98408,C0120,2023-01-31,P006,Keyboard,Electronics,2,316.18,West,India
O84041,C0111,2024-03-01,P003,Milk,Food,1,378.18,East,India
O40765,C0097,2024-07-04,P005,Mouse,Electronics,2,195.43,West,India
O61871,C0056,2023-08-05,P002,Butter,Food,1,289.67,North,India
O62575,C0141,2024-02-23,P003,Milk,Food,3,378.13,South,India
O51864,C0198,2024-01-07,P007,Shirt,Clothing,1,335.47,East,India
O39504,C0104,2024-05-21,P006,Keyboard,Electronics,4,150.28,West,India
O33281,C0103,2023-10-23,P008,Shoes,Clothing,1,271.01,South,India
O96008,C0045,2024-11-30,P006,Keyboard,Electronics,1,197.84,West,India
O63778,C0049,2024-10-13,P007,Shirt,Clothing,1,313.25,West,India
O88586,C0147,2024-02-23,P003,Milk,Food,1,169.26,North,India
O84620,C0161,2024-04-28,P004,Laptop,Electronics,1,476.4,South,India
O82359,C0131,2023-07-17,P001,Bread,Food,2,234.31,West,India
O71888,C0183,2023-07-24,P004,Laptop,Electronics,3,75.0,South,India
O37132,C0148,2024-04-17,P002,Butter,Food,4,130.07,North,India
O41704,C0046,2024-04-17,P010,Notebook,Stationery,5,324.28,West,India
O30875,C0063,2024-04-18,P010,Notebook,Stationery,1,13.37,East,India
O78126,C0121,2024-01-30,P001,Bread,Food,1,393.69,West,India
O89557,C0166,2024-06-30,P005,Mouse,Electronics,1,224.88,North,India
O62218,C0186,2023-02-10,P001,Bread,Food,3,205.72,East,India
O66175,C0032,2023-04-17,P009,Phone,Electronics,2,425.06,West,India
O32145,C0094,2024-02-27,P010,Notebook,Stationery,3,79.56,North,India
